Site ,Stem_Count,Flowering ,Elevation,Distance_from_Glacial_Terminus_(m),Zone ,Notes,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM17,0,N,1728,2000,core,,,
HM18,0,Y,1735,1900,core,,,
HM18,1,Y,1735,1900,core,,,
HM18,15,Y,1735,1900,core,,,
HM18,1,Y,1735,1900,core,,,
HM18,1,Y,1735,1900,core,,,
HM18,1,Y,1735,1900,core,,,
HM18,2,Y,1735,1900,core,,,
HM18,2,Y,1735,1900,core,,,
HM18,1,Y,1735,1900,core,,,
HM18,1,Y,1735,1900,core,,,
HM18,1,Y,1735,1900,core,,,
HM18,1,Y,1735,1900,core,,,
HM18,1,Y,1735,1900,core,,,
HM18,2,Y,1735,1900,core,,,
HM18,1,Y,1735,1900,core,,,
HM18,2,Y,1735,1900,core,,,
HM18,1,Y,1735,1900,core,,,
HM18,2,N,1735,1900,core,,,
HM18,3,N,1735,1900,core,,,
HM18,5,N,1735,1900,core,,,
HM18,2,N,1735,1900,core,,,
HM18,2,N,1735,1900,core,,,
HM18,1,N,1735,1900,core,,,
HM18,1,N,1735,1900,core,,,
HM18,0,N,1735,1900,core,,,
HM18,1,N,1735,1900,core,,,
HM18,1,N,1735,1900,core,,,
HM18,2,N,1735,1900,core,,,
HM18,2,N,1735,1900,core,,,
HM18,1,N,1735,1900,core,,,
HM18,0,N,1735,1900,core,,,
HM18,1,N,1735,1900,core,,,
HM18,4,N,1735,1900,core,,,
HM18,1,N,1735,1900,core,,,
HM18,2,N,1735,1900,core,,,
HM18,1,N,1735,1900,core,,,
HM18,1,N,1735,1900,core,,,
HM18,1,N,1735,1900,core,,,
HM18,2,N,1735,1900,core,,,
HM18,0,N,1735,1900,core,,,
HM18,1,N,1735,1900,core,,,
HM18,1,N,1735,1900,core,,,
HM18,4,N,1735,1900,core,,,
HM18,1,N,1735,1900,core,,,
HM18,1,N,1735,1900,core,,,
HM18,1,N,1735,1900,core,,,
HM18,2,N,1735,1900,core,,,
HM18,0,N,1735,1900,core,,,
HM18,14,N,1735,1900,core,,,
HM18,1,N,1735,1900,core,,,
HM18,1,N,1735,1900,core,,,
HM18,0,N,1735,1900,core,,,
HM18,2,N,1735,1900,core,,,
HM18,1,N,1735,1900,core,,,
HM18,2,N,1735,1900,core,,,
HM18,3,N,1735,1900,core,,,
HM18,2,N,1735,1900,core,,,
HM18,2,N,1735,1900,core,,,
HM18,4,N,1735,1900,core,,,
HM18,2,N,1735,1900,core,,,
HM18,4,N,1735,1900,core,,,
HM18,2,N,1735,1900,core,,,
HM18,9,N,1735,1900,core,,,
HM18,2,N,1735,1900,core,,,
HM18,3,N,1735,1900,core,,,
HM18,3,N,1735,1900,core,,,
HM18,2,N,1735,1900,core,,,
HM18,6,N,1735,1900,core,,,
HM18,1,N,1735,1900,core,,,
HM18,1,N,1735,1900,core,,,
HM18,6,N,1735,1900,core,,,
HM18,2,N,1735,1900,core,,,
HM18,3,N,1735,1900,core,,,
HM18,2,N,1735,1900,core,,,
HM18,1,N,1735,1900,core,,,
HM18,5,N,1735,1900,core,,,
HM18,6,N,1735,1900,core,,,
HM18,4,N,1735,1900,core,,,
HM18,5,N,1735,1900,core,,,
HM18,3,N,1735,1900,core,,,
HM18,4,N,1735,1900,core,,,
HM18,3,N,1735,1900,core,,,
HM18,2,N,1735,1900,core,,,
HM18,7,N,1735,1900,core,,,
HM18,1,N,1735,1900,core,,,
HM18,4,N,1735,1900,core,,,
HM18,2,N,1735,1900,core,,,
HM18,2,N,1735,1900,core,,,
HM18,1,N,1735,1900,core,,,
HM18,1,N,1735,1900,core,,,
HM18,0,N,1735,1900,core,,,
HM18,0,N,1735,1900,core,,,
HM18,0,N,1735,1900,core,,,
HM18,2,N,1735,1900,core,,,
HM18,4,N,1735,1900,core,,,
HM18,1,N,1735,1900,core,,,
HM18,4,N,1735,1900,core,,,
HM18,5,N,1735,1900,core,,,
HM18,2,N,1735,1900,core,,,
HM18,13,N,1735,1900,core,,,
HM18,1,N,1735,1900,core,,,
HM18,13,N,1735,1900,core,,,
HM18,1,N,1735,1900,core,,,
HM18,1,N,1735,1900,core,,,
HM18,0,N,1735,1900,core,,,
HM18,0,N,1735,1900,core,,,
HM18,0,N,1735,1900,core,,,
HM18,2,N,1735,1900,core,,,
HM18,3,N,1735,1900,core,,,
HM18,3,N,1735,1900,core,,,
HM18,2,N,1735,1900,core,,,
HM18,3,N,1735,1900,core,,,
HM18,2,N,1735,1900,core,,,
HM18,6,N,1735,1900,core,,,
HM18,0,N,1735,1900,core,,,
HM18,1,N,1735,1900,core,,,
HM18,2,N,1735,1900,core,,,
HM18,1,N,1735,1900,core,,,
HM18,2,N,1735,1900,core,,,
HM18,0,N,1735,1900,core,,,
HM18,1,N,1735,1900,core,,,
HM18,1,N,1735,1900,core,,,
HM18,5,N,1735,1900,core,,,
HM18,1,N,1735,1900,core,,,
HM18,1,N,1735,1900,core,,,
HM18,3,N,1735,1900,core,,,
HM18,3,N,1735,1900,core,,,
HM18,1,N,1735,1900,core,,,
HM18,2,N,1735,1900,core,,,
HM18,2,N,1735,1900,core,,,
HM18,2,N,1735,1900,core,,,
HM18,1,N,1735,1900,core,,,
EA09,2,Y,1410,1150,1912,,,
EA09,19,Y,1410,1150,1912,,,
EA09,15,Y,1410,1150,1912,,,
EA09,16,Y,1410,1150,1912,,,
EA09,4,Y,1410,1150,1912,,,
EA09,3,N,1410,1150,1912,,,
EA09,2,N,1410,1150,1912,,,
EA06,1,Y,1406,1300,1912,,,
EA06,3,Y,1406,1300,1912,,,
EA06,30,Y,1406,1300,1912,,,
EA06,1,N,1406,1300,1912,,,
EA02,18,Y,1358,1540,1912,,,
EA02,3,Y,1358,1540,1912,,,
EA02,3,Y,1358,1540,1912,,,
EA02,0,Y,1358,1540,1912,,,
EA02,6,N,1358,1540,1912,,,
EA02,10,N,1358,1540,1912,,,
CM05,33,N,1418,60,1823,,,
CM05,1,N,1418,60,1823,,,
CM05,1,N,1418,60,1823,,,
CM05,1,N,1418,60,1823,,,
CM05,1,N,1418,60,1823,,,
CM05,1,N,1418,60,1823,,,
CM05,1,N,1418,60,1823,,,
CM05,1,N,1418,60,1823,,,
CM05,1,N,1418,60,1823,,,
CM05,2,N,1418,60,1823,,,
CM05,3,N,1418,60,1823,,,
CM05,3,N,1418,60,1823,,,
CM05,2,N,1418,60,1823,,,
CM05,2,N,1418,60,1823,,,
CM05,2,N,1418,60,1823,,,
CM05,1,N,1418,60,1823,,,
CM05,2,N,1418,60,1823,,,
CM05,3,N,1418,60,1823,,,
CM05,2,N,1418,60,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,3,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,3,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,3,N,1406,100,1823,,,
CM04,3,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,3,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,0,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,2,N,1406,100,1823,,,
CM04,1,N,1406,100,1823,,,
