"Plot Title: garibaldi_hobo_3_2019"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10208384, SEN S/N: 10208384)","Coupler Attached (LGR S/N: 10208384)","Host Connected (LGR S/N: 10208384)","Stopped (LGR S/N: 10208384)","End Of File (LGR S/N: 10208384)"
313,08/08/19 12:00:00  PM,45.326,,,,
314,08/08/19 01:00:00  PM,40.185,,,,
315,08/08/19 02:00:00  PM,31.370,,,,
316,08/08/19 03:00:00  PM,31.472,,,,
317,08/08/19 04:00:00  PM,32.497,,,,
318,08/08/19 05:00:00  PM,32.291,,,,
319,08/08/19 06:00:00  PM,29.452,,,,
320,08/08/19 07:00:00  PM,24.545,,,,
321,08/08/19 08:00:00  PM,20.329,,,,
322,08/08/19 09:00:00  PM,18.521,,,,
323,08/08/19 10:00:00  PM,16.903,,,,
324,08/08/19 11:00:00  PM,15.855,,,,
325,08/09/19 12:00:00  AM,14.709,,,,
326,08/09/19 01:00:00  AM,13.654,,,,
327,08/09/19 02:00:00  AM,14.421,,,,
328,08/09/19 03:00:00  AM,12.787,,,,
329,08/09/19 04:00:00  AM,12.207,,,,
330,08/09/19 05:00:00  AM,12.207,,,,
331,08/09/19 06:00:00  AM,12.497,,,,
332,08/09/19 07:00:00  AM,12.690,,,,
333,08/09/19 08:00:00  AM,13.942,,,,
334,08/09/19 09:00:00  AM,15.091,,,,
335,08/09/19 10:00:00  AM,15.473,,,,
336,08/09/19 11:00:00  AM,18.045,,,,
337,08/09/19 12:00:00  PM,19.377,,,,
338,08/09/19 01:00:00  PM,23.100,,,,
339,08/09/19 02:00:00  PM,21.187,,,,
340,08/09/19 03:00:00  PM,25.222,,,,
341,08/09/19 04:00:00  PM,27.272,,,,
342,08/09/19 05:00:00  PM,28.159,,,,
343,08/09/19 06:00:00  PM,26.683,,,,
344,08/09/19 07:00:00  PM,22.238,,,,
345,08/09/19 08:00:00  PM,18.236,,,,
346,08/09/19 09:00:00  PM,16.427,,,,
347,08/09/19 10:00:00  PM,15.473,,,,
348,08/09/19 11:00:00  PM,13.942,,,,
349,08/10/19 12:00:00  AM,14.325,,,,
350,08/10/19 01:00:00  AM,14.230,,,,
351,08/10/19 02:00:00  AM,12.787,,,,
352,08/10/19 03:00:00  AM,13.173,,,,
353,08/10/19 04:00:00  AM,13.365,,,,
354,08/10/19 05:00:00  AM,12.787,,,,
355,08/10/19 06:00:00  AM,12.594,,,,
356,08/10/19 07:00:00  AM,13.558,,,,
357,08/10/19 08:00:00  AM,14.230,,,,
358,08/10/19 09:00:00  AM,15.569,,,,
359,08/10/19 10:00:00  AM,15.473,,,,
360,08/10/19 11:00:00  AM,14.900,,,,
361,08/10/19 12:00:00  PM,14.996,,,,
362,08/10/19 01:00:00  PM,19.662,,,,
363,08/10/19 02:00:00  PM,16.808,,,,
364,08/10/19 03:00:00  PM,18.045,,,,
365,08/10/19 04:00:00  PM,23.869,,,,
366,08/10/19 05:00:00  PM,21.664,,,,
367,08/10/19 06:00:00  PM,16.999,,,,
368,08/10/19 07:00:00  PM,14.709,,,,
369,08/10/19 08:00:00  PM,14.134,,,,
370,08/10/19 09:00:00  PM,13.750,,,,
371,08/10/19 10:00:00  PM,13.173,,,,
372,08/10/19 11:00:00  PM,12.883,,,,
373,08/11/19 12:00:00  AM,12.497,,,,
374,08/11/19 01:00:00  AM,12.207,,,,
375,08/11/19 02:00:00  AM,12.013,,,,
376,08/11/19 03:00:00  AM,12.013,,,,
377,08/11/19 04:00:00  AM,11.722,,,,
378,08/11/19 05:00:00  AM,11.528,,,,
379,08/11/19 06:00:00  AM,11.431,,,,
380,08/11/19 07:00:00  AM,11.139,,,,
381,08/11/19 08:00:00  AM,11.041,,,,
382,08/11/19 09:00:00  AM,11.528,,,,
383,08/11/19 10:00:00  AM,11.916,,,,
384,08/11/19 11:00:00  AM,12.304,,,,
385,08/11/19 12:00:00  PM,13.076,,,,
386,08/11/19 01:00:00  PM,13.173,,,,
387,08/11/19 02:00:00  PM,12.207,,,,
388,08/11/19 03:00:00  PM,11.722,,,,
389,08/11/19 04:00:00  PM,11.819,,,,
390,08/11/19 05:00:00  PM,11.819,,,,
391,08/11/19 06:00:00  PM,12.013,,,,
392,08/11/19 07:00:00  PM,12.207,,,,
393,08/11/19 08:00:00  PM,11.528,,,,
394,08/11/19 09:00:00  PM,11.139,,,,
395,08/11/19 10:00:00  PM,10.944,,,,
396,08/11/19 11:00:00  PM,10.748,,,,
397,08/12/19 12:00:00  AM,10.553,,,,
398,08/12/19 01:00:00  AM,10.455,,,,
399,08/12/19 02:00:00  AM,10.357,,,,
400,08/12/19 03:00:00  AM,10.259,,,,
401,08/12/19 04:00:00  AM,10.063,,,,
402,08/12/19 05:00:00  AM,9.965,,,,
403,08/12/19 06:00:00  AM,9.965,,,,
404,08/12/19 07:00:00  AM,10.161,,,,
405,08/12/19 08:00:00  AM,10.357,,,,
406,08/12/19 09:00:00  AM,11.528,,,,
407,08/12/19 10:00:00  AM,12.304,,,,
408,08/12/19 11:00:00  AM,14.421,,,,
409,08/12/19 12:00:00  PM,27.272,,,,
410,08/12/19 01:00:00  PM,18.996,,,,
411,08/12/19 02:00:00  PM,19.472,,,,
412,08/12/19 03:00:00  PM,18.521,,,,
413,08/12/19 04:00:00  PM,18.521,,,,
414,08/12/19 05:00:00  PM,15.569,,,,
415,08/12/19 06:00:00  PM,14.900,,,,
416,08/12/19 07:00:00  PM,14.230,,,,
417,08/12/19 08:00:00  PM,12.980,,,,
418,08/12/19 09:00:00  PM,11.139,,,,
419,08/12/19 10:00:00  PM,9.571,,,,
420,08/12/19 11:00:00  PM,8.680,,,,
421,08/13/19 12:00:00  AM,8.082,,,,
422,08/13/19 01:00:00  AM,7.682,,,,
423,08/13/19 02:00:00  AM,7.280,,,,
424,08/13/19 03:00:00  AM,6.877,,,,
425,08/13/19 04:00:00  AM,6.674,,,,
426,08/13/19 05:00:00  AM,6.370,,,,
427,08/13/19 06:00:00  AM,6.370,,,,
428,08/13/19 07:00:00  AM,6.877,,,,
429,08/13/19 08:00:00  AM,7.882,,,,
430,08/13/19 09:00:00  AM,9.866,,,,
431,08/13/19 10:00:00  AM,20.996,,,,
432,08/13/19 11:00:00  AM,30.255,,,,
433,08/13/19 12:00:00  PM,28.754,,,,
434,08/13/19 01:00:00  PM,23.388,,,,
435,08/13/19 02:00:00  PM,25.708,,,,
436,08/13/19 03:00:00  PM,24.062,,,,
437,08/13/19 04:00:00  PM,20.519,,,,
438,08/13/19 05:00:00  PM,18.711,,,,
439,08/13/19 06:00:00  PM,17.665,,,,
440,08/13/19 07:00:00  PM,16.618,,,,
441,08/13/19 08:00:00  PM,13.942,,,,
442,08/13/19 09:00:00  PM,11.625,,,,
443,08/13/19 10:00:00  PM,11.041,,,,
444,08/13/19 11:00:00  PM,10.063,,,,
445,08/14/19 12:00:00  AM,9.571,,,,
446,08/14/19 01:00:00  AM,8.879,,,,
447,08/14/19 02:00:00  AM,8.481,,,,
448,08/14/19 03:00:00  AM,7.983,,,,
449,08/14/19 04:00:00  AM,7.782,,,,
450,08/14/19 05:00:00  AM,7.280,,,,
451,08/14/19 06:00:00  AM,6.978,,,,
452,08/14/19 07:00:00  AM,7.280,,,,
453,08/14/19 08:00:00  AM,8.182,,,,
454,08/14/19 09:00:00  AM,9.373,,,,
455,08/14/19 10:00:00  AM,29.352,,,,
456,08/14/19 11:00:00  AM,37.384,,,,
457,08/14/19 12:00:00  PM,38.938,,,,
458,08/14/19 01:00:00  PM,22.525,,,,
459,08/14/19 02:00:00  PM,20.615,,,,
460,08/14/19 03:00:00  PM,18.806,,,,
461,08/14/19 04:00:00  PM,24.158,,,,
462,08/14/19 05:00:00  PM,29.152,,,,
463,08/14/19 06:00:00  PM,19.948,,,,
464,08/14/19 07:00:00  PM,18.045,,,,
465,08/14/19 08:00:00  PM,14.325,,,,
