"Plot Title: garibaldi_hobo_7_2019"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10406824, SEN S/N: 10406824)","Coupler Attached (LGR S/N: 10406824)","Host Connected (LGR S/N: 10406824)","Stopped (LGR S/N: 10406824)","End Of File (LGR S/N: 10406824)"
459,08/28/19 02:00:00  PM,32.911,,,,
460,08/28/19 03:00:00  PM,28.159,,,,
461,08/28/19 04:00:00  PM,30.154,,,,
462,08/28/19 05:00:00  PM,24.255,,,,
463,08/28/19 06:00:00  PM,23.196,,,,
464,08/28/19 07:00:00  PM,12.980,,,,
465,08/28/19 08:00:00  PM,10.553,,,,
466,08/28/19 09:00:00  PM,8.481,,,,
467,08/28/19 10:00:00  PM,8.182,,,,
468,08/28/19 11:00:00  PM,8.581,,,,
469,08/29/19 12:00:00  AM,6.775,,,,
470,08/29/19 01:00:00  AM,6.166,,,,
471,08/29/19 02:00:00  AM,5.244,,,,
472,08/29/19 03:00:00  AM,6.471,,,,
473,08/29/19 04:00:00  AM,5.962,,,,
474,08/29/19 05:00:00  AM,6.064,,,,
475,08/29/19 06:00:00  AM,6.166,,,,
476,08/29/19 07:00:00  AM,6.674,,,,
477,08/29/19 08:00:00  AM,8.581,,,,
478,08/29/19 09:00:00  AM,29.853,,,,
479,08/29/19 10:00:00  AM,33.848,,,,
480,08/29/19 11:00:00  AM,34.374,,,,
481,08/29/19 12:00:00  PM,32.497,,,,
482,08/29/19 01:00:00  PM,33.430,,,,
483,08/29/19 02:00:00  PM,32.086,,,,
484,08/29/19 03:00:00  PM,28.754,,,,
485,08/29/19 04:00:00  PM,29.152,,,,
486,08/29/19 05:00:00  PM,26.488,,,,
487,08/29/19 06:00:00  PM,18.521,,,,
488,08/29/19 07:00:00  PM,13.942,,,,
489,08/29/19 08:00:00  PM,11.431,,,,
490,08/29/19 09:00:00  PM,10.455,,,,
491,08/29/19 10:00:00  PM,10.455,,,,
492,08/29/19 11:00:00  PM,11.139,,,,
493,08/30/19 12:00:00  AM,10.161,,,,
494,08/30/19 01:00:00  AM,10.259,,,,
495,08/30/19 02:00:00  AM,10.357,,,,
496,08/30/19 03:00:00  AM,10.455,,,,
497,08/30/19 04:00:00  AM,10.748,,,,
498,08/30/19 05:00:00  AM,11.139,,,,
499,08/30/19 06:00:00  AM,11.236,,,,
500,08/30/19 07:00:00  AM,11.528,,,,
501,08/30/19 08:00:00  AM,11.722,,,,
502,08/30/19 09:00:00  AM,12.110,,,,
503,08/30/19 10:00:00  AM,15.473,,,,
504,08/30/19 11:00:00  AM,19.472,,,,
505,08/30/19 12:00:00  PM,19.567,,,,
506,08/30/19 01:00:00  PM,24.738,,,,
507,08/30/19 02:00:00  PM,24.835,,,,
508,08/30/19 03:00:00  PM,28.754,,,,
509,08/30/19 04:00:00  PM,25.028,,,,
510,08/30/19 05:00:00  PM,22.525,,,,
511,08/30/19 06:00:00  PM,16.618,,,,
512,08/30/19 07:00:00  PM,13.461,,,,
513,08/30/19 08:00:00  PM,11.625,,,,
514,08/30/19 09:00:00  PM,12.207,,,,
515,08/30/19 10:00:00  PM,10.748,,,,
516,08/30/19 11:00:00  PM,10.748,,,,
517,08/31/19 12:00:00  AM,9.176,,,,
518,08/31/19 01:00:00  AM,9.275,,,,
519,08/31/19 02:00:00  AM,7.782,,,,
520,08/31/19 03:00:00  AM,8.282,,,,
521,08/31/19 04:00:00  AM,9.866,,,,
522,08/31/19 05:00:00  AM,8.978,,,,
523,08/31/19 06:00:00  AM,8.082,,,,
524,08/31/19 07:00:00  AM,10.161,,,,
525,08/31/19 08:00:00  AM,9.768,,,,
526,08/31/19 09:00:00  AM,18.996,,,,
527,08/31/19 10:00:00  AM,26.390,,,,
528,08/31/19 11:00:00  AM,20.519,,,,
529,08/31/19 12:00:00  PM,26.585,,,,
530,08/31/19 01:00:00  PM,28.456,,,,
